,city,state,zip,longitude,latitude,dma region,state abr,criteria id,"""blockFips""","""incomeBelowPoverty""",medianIncome,incomeLessThan25,"incomeBetween25to50""",incomeBetween50to100,incomeBetween100to200,incomeGreater200,educationHighSchoolGraduate,educationBachelorOrGreater
11408,Oxford,North Carolina,27565,-78.61595,36.340501,Raleigh-Durham (Fayetteville),NC,1021256.0,370779702003015,0.155,35778.0,0.229,0.4751,0.239,0.0498,0.0213,0.6797,0.1261
11409,Roxboro,North Carolina,27573,-78.97375,36.414739,Raleigh-Durham (Fayetteville),NC,1021295.0,371459203004009,0.164,17146.0,0.6462,0.3373,0.1108,0.0,0.0,0.6633,0.0731
11410,Selma,North Carolina,27576,-78.26479,35.557966,Raleigh-Durham (Fayetteville),NC,1021304.0,371010403013012,0.161,33707.0,0.4439,0.3318,0.2094,0.0698,0.0195,0.5693,0.1097
11411,Smithfield,North Carolina,27577,-78.34446,35.506459,Raleigh-Durham (Fayetteville),NC,1021309.0,371010408001022,0.161,23643.0,0.502,0.408,0.178,0.02,0.0,0.774,0.126
11412,Timberlake,North Carolina,27583,-78.93552,36.291896,Raleigh-Durham (Fayetteville),NC,1021337.0,371459205003053,0.164,53507.0,0.2704,0.2163,0.3797,0.149,0.0,0.7846,0.1301
11413,Wake Forest,North Carolina,27587,-78.52241,35.97154,Raleigh-Durham (Fayetteville),NC,1021350.0,371830542061011,0.12,59540.0,0.1159,0.3069,0.3832,0.2265,0.0136,0.9481,0.45
11414,Warrenton,North Carolina,27589,-78.13903,36.378439,Raleigh-Durham (Fayetteville),NC,1021355.0,371859503002007,0.271,29225.0,0.4842,0.3176,0.1599,0.0608,0.0,0.6604,0.1038
11415,Wendell,North Carolina,27591,-78.37287,35.781595,Raleigh-Durham (Fayetteville),NC,1021363.0,371830544022003,0.12,46844.0,0.1339,0.3915,0.3082,0.1541,0.0247,0.8331,0.2059
11416,Willow Spring,North Carolina,27592,-78.67038,35.554891,Raleigh-Durham (Fayetteville),NC,1021373.0,371830529011023,0.12,76024.0,0.1093,0.246,0.3448,0.2937,0.0185,0.769,0.1395
11417,Youngsville,North Carolina,27596,-78.44921,36.000487,Raleigh-Durham (Fayetteville),NC,1021383.0,370690605023004,0.16,49424.0,0.1789,0.3419,0.3777,0.1093,0.0119,0.8432,0.2351
11418,Zebulon,North Carolina,27597,-78.30135,35.848039,Raleigh-Durham (Fayetteville),NC,1021384.0,371830543014021,0.12,64960.0,0.1969,0.2156,0.3362,0.2377,0.0866,0.7599,0.1958
11419,Raleigh,North Carolina,27601,-78.63274,35.774451,Raleigh-Durham (Fayetteville),NC,1021278.0,371830501001106,0.12,36061.0,0.3412,0.2933,0.231,0.1092,0.0596,0.7196,0.2955
11420,Raleigh,North Carolina,27603,-78.65734,35.716105,Raleigh-Durham (Fayetteville),NC,1021278.0,371830530091019,0.12,33698.0,0.3124,0.4788,0.2104,0.0204,0.0565,0.7973,0.2214
11421,Raleigh,North Carolina,27604,-78.58348,35.814572,Raleigh-Durham (Fayetteville),NC,1021278.0,371830527061000,0.12,47086.0,0.0499,0.5006,0.3557,0.1133,0.0,0.9568,0.2623
11422,Raleigh,North Carolina,27605,-78.65316,35.788284,Raleigh-Durham (Fayetteville),NC,1021278.0,371830512002008,0.12,38951.0,0.1564,0.4642,0.2199,0.1792,0.0391,0.9729,0.6998
11423,Raleigh,North Carolina,27606,-78.71783,35.758268,Raleigh-Durham (Fayetteville),NC,1021278.0,371830530081022,0.12,45488.0,0.2932,0.4609,0.2835,0.0786,0.0179,0.9028,0.4792
11424,Raleigh,North Carolina,27607,-78.70086,35.807458,Raleigh-Durham (Fayetteville),NC,1021278.0,371830525041007,0.12,36389.0,0.251,0.4766,0.1201,0.1455,0.083,0.8726,0.5226
11425,Raleigh,North Carolina,27608,-78.64667,35.808451,Raleigh-Durham (Fayetteville),NC,1021278.0,371830517002016,0.12,135734.0,0.0,0.1026,0.1791,0.4427,0.2757,1.0,0.8122
11426,Raleigh,North Carolina,27609,-78.63263,35.844753,Raleigh-Durham (Fayetteville),NC,1021278.0,371830526021013,0.12,87200.0,0.1103,0.1797,0.4387,0.3036,0.0,0.9708,0.506
11427,Raleigh,North Carolina,27610,-78.5861,35.767829,Raleigh-Durham (Fayetteville),NC,1021278.0,371830520021008,0.12,36106.0,0.2651,0.6165,0.2329,0.0,0.0,0.7799,0.2235
11428,Raleigh,North Carolina,27612,-78.70161,35.847788,Raleigh-Durham (Fayetteville),NC,1021278.0,371830525071005,0.12,81849.0,0.1935,0.1763,0.4409,0.0817,0.1075,0.9342,0.4863
11429,Raleigh,North Carolina,27613,-78.71161,35.899208,Raleigh-Durham (Fayetteville),NC,1021278.0,371830537111029,0.12,116210.0,0.0983,0.1415,0.2425,0.5229,0.0616,0.964,0.6031
11430,Raleigh,North Carolina,27614,-78.60317,35.939255,Raleigh-Durham (Fayetteville),NC,1021278.0,371830538052002,0.12,108258.0,0.1026,0.2521,0.1709,0.3761,0.1709,0.9726,0.5639
11431,Raleigh,North Carolina,27615,-78.63203,35.891726,Raleigh-Durham (Fayetteville),NC,1021278.0,371830540071000,0.12,58728.0,0.1729,0.3093,0.2825,0.2513,0.0,0.9911,0.4334
11432,Raleigh,North Carolina,27616,-78.54929,35.865441,Raleigh-Durham (Fayetteville),NC,1021278.0,371830540141088,0.12,67164.0,0.1026,0.2901,0.436,0.195,0.0,0.9367,0.4735
11433,Durham,North Carolina,27701,-78.89731,35.997193,Raleigh-Durham (Fayetteville),NC,1021085.0,370630022001050,0.184,37680.0,0.3499,0.3706,0.1998,0.0631,0.03,0.834,0.48
11434,Durham,North Carolina,27703,-78.83969,35.966431,Raleigh-Durham (Fayetteville),NC,1021085.0,370630018082042,0.184,82523.0,0.2098,0.1683,0.4187,0.272,0.0158,0.8162,0.2651
11435,Durham,North Carolina,27704,-78.86892,36.034561,Raleigh-Durham (Fayetteville),NC,1021085.0,370630017091015,0.184,33470.0,0.3374,0.5228,0.2523,0.0,0.0,0.4793,0.0397
11436,Durham,North Carolina,27705,-78.95911,36.015992,Raleigh-Durham (Fayetteville),NC,1021085.0,370630017062026,0.184,50019.0,0.1883,0.4107,0.2868,0.1356,0.0371,0.9621,0.6466
11437,Durham,North Carolina,27706,-78.93735,35.993143,Raleigh-Durham (Fayetteville),NC,1021085.0,370630006003005,0.184,164186.0,0.0,0.0,0.0783,0.5913,0.3304,0.8627,0.6225
11438,Durham,North Carolina,27707,-78.93602,35.963994,Raleigh-Durham (Fayetteville),NC,1021085.0,370630020071015,0.184,98962.0,0.0991,0.0869,0.3427,0.3574,0.1138,0.9444,0.6784
11439,Durham,North Carolina,27712,-78.92313,36.087738,Raleigh-Durham (Fayetteville),NC,1021085.0,370630016032010,0.184,85116.0,0.0442,0.176,0.3815,0.3559,0.0423,0.8986,0.4443
11440,Rocky Mount,North Carolina,27801,-77.77076,35.935125,Raleigh-Durham (Fayetteville),NC,1021289.0,370650203003005,0.245,45281.0,0.2279,0.3367,0.3776,0.0238,0.0646,0.6223,0.1205
11441,Rocky Mount,North Carolina,27803,-77.83689,35.924465,Raleigh-Durham (Fayetteville),NC,1021289.0,371270103005002,0.156,30066.0,0.4483,0.2665,0.2915,0.0219,0.0219,0.6919,0.0586
11442,Aulander,North Carolina,27805,-77.10397,36.223682,Greenville-New Bern-Washington,NC,1020994.0,370159602001039,0.27,29582.0,0.4548,0.3317,0.2663,0.0,0.0,0.6339,0.0742
11443,Aurora,North Carolina,27806,-76.79019,35.308035,Greenville-New Bern-Washington,NC,1020995.0,370139308003005,0.207,49723.0,0.291,0.2687,0.4254,0.0485,0.0,0.696,0.0974
11444,Bailey,North Carolina,27807,-78.10641,35.797988,Raleigh-Durham (Fayetteville),NC,1020998.0,371270114001036,0.156,58135.0,0.258,0.2206,0.4709,0.0724,0.0,0.6793,0.1233
11445,Bath,North Carolina,27808,-76.77855,35.47031,Greenville-New Bern-Washington,NC,1021003.0,370139307002014,0.207,52752.0,0.1959,0.2676,0.4289,0.096,0.0384,0.7861,0.2087
11446,Battleboro,North Carolina,27809,-77.78636,36.032405,Raleigh-Durham (Fayetteville),NC,1021004.0,371270107003063,0.156,46657.0,0.2527,0.3377,0.2898,0.1656,0.0,0.7326,0.1435
11447,Belhaven,North Carolina,27810,-76.60012,35.545041,Greenville-New Bern-Washington,NC,1021008.0,370139301005000,0.207,29097.0,0.3763,0.3593,0.2441,0.0712,0.0136,0.7807,0.1865
11448,Black Creek,North Carolina,27813,-77.93311,35.633996,Raleigh-Durham (Fayetteville),NC,1021012.0,371950009002027,0.229,41484.0,0.2369,0.4145,0.2921,0.1131,0.0,0.7801,0.1027
11449,Chocowinity,North Carolina,27817,-77.07986,35.487026,Greenville-New Bern-Washington,NC,1021052.0,370139310002000,0.207,35672.0,0.2996,0.3951,0.3034,0.1105,0.0,0.7275,0.0578
11450,Conetoe,North Carolina,27819,-77.45335,35.818414,Raleigh-Durham (Fayetteville),NC,1021065.0,370650208003082,0.245,38579.0,0.3142,0.3529,0.3854,0.0077,0.0,0.5623,0.037
11451,Elm City,North Carolina,27822,-77.8601,35.809514,Raleigh-Durham (Fayetteville),NC,1021095.0,371950013002009,0.229,45737.0,0.4073,0.3027,0.3566,0.0745,0.0,0.6228,0.0831
11452,Enfield,North Carolina,27823,-77.71859,36.190589,Raleigh-Durham (Fayetteville),NC,1021098.0,370839309006000,0.262,24972.0,0.4709,0.2249,0.3042,0.0,0.0,0.5675,0.044
11453,Fairfield,North Carolina,27826,-76.20409,35.575982,Greenville-New Bern-Washington,NC,1021104.0,370959201003024,0.219,44905.0,0.3317,0.3416,0.2947,0.0493,0.0148,0.6383,0.0821
11454,Farmville,North Carolina,27828,-77.59066,35.598204,Greenville-New Bern-Washington,NC,1021107.0,371470018002027,0.216,15239.0,0.5629,0.1853,0.2727,0.0,0.0,0.6941,0.1804
11455,Greenville,North Carolina,27834,-77.37896,35.626653,Greenville-New Bern-Washington,NC,1021130.0,371470008001101,0.216,35885.0,0.4013,0.3128,0.2752,0.0107,0.0,0.7109,0.1206
11456,Halifax,North Carolina,27839,-77.57821,36.310967,Raleigh-Durham (Fayetteville),NC,1021132.0,370839310002019,0.262,27802.0,0.4969,0.3043,0.2329,0.0683,0.0466,0.5596,0.0553
11457,Jackson,North Carolina,27845,-77.44254,36.366571,Raleigh-Durham (Fayetteville),NC,1021161.0,371319203005011,0.225,19483.0,0.563,0.3697,0.0756,0.021,0.0,0.4779,0.0944
11458,Littleton,North Carolina,27850,-77.90383,36.451785,Raleigh-Durham (Fayetteville),NC,1021191.0,370839307003000,0.262,24246.0,0.5121,0.3774,0.1698,0.0377,0.0108,0.6504,0.16
11459,Lucama,North Carolina,27851,-78.02336,35.640324,Raleigh-Durham (Fayetteville),NC,1021194.0,371950017001043,0.229,42380.0,0.2921,0.4042,0.3294,0.0164,0.0,0.689,0.1226
11460,Murfreesboro,North Carolina,27855,-77.10287,36.432993,Norfolk-Portsmouth-Newport News,NC,1021234.0,370919501003010,0.261,41302.0,0.2857,0.368,0.3102,0.0491,0.0,0.6739,0.1657
11461,Nashville,North Carolina,27856,-77.96738,35.993357,Raleigh-Durham (Fayetteville),NC,1021238.0,371270111022029,0.156,25963.0,0.5075,0.2252,0.2673,0.1081,0.0,0.7045,0.0584
11462,Greenville,North Carolina,27858,-77.33836,35.579216,Greenville-New Bern-Washington,NC,1021130.0,371470003024002,0.216,66033.0,0.0659,0.1955,0.4943,0.1614,0.0943,0.9697,0.6058
11463,Pantego,North Carolina,27860,-76.67274,35.624117,Greenville-New Bern-Washington,NC,1021257.0,370139301001022,0.207,40690.0,0.3148,0.4463,0.1889,0.05,0.0,0.8612,0.1279
11464,Pinetops,North Carolina,27864,-77.64106,35.795738,Raleigh-Durham (Fayetteville),NC,1021264.0,370650215001054,0.245,35426.0,0.2393,0.4124,0.3141,0.0342,0.0,0.6845,0.069
11465,Pinetown,North Carolina,27865,-76.83431,35.588518,Greenville-New Bern-Washington,NC,1021265.0,370139306001003,0.207,30408.0,0.4242,0.31,0.2517,0.0862,0.0,0.7206,0.0882
11466,Roanoke Rapids,North Carolina,27870,-77.67144,36.448592,Raleigh-Durham (Fayetteville),NC,1021284.0,370839305013002,0.262,13367.0,0.785,0.1765,0.0568,0.0,0.0,0.549,0.0402
11467,Robersonville,North Carolina,27871,-77.26186,35.821436,Greenville-New Bern-Washington,NC,1021287.0,371179706002048,0.234,31191.0,0.3368,0.4304,0.2328,0.0166,0.0208,0.6576,0.1545
11468,Scotland Neck,North Carolina,27874,-77.41983,36.128851,Raleigh-Durham (Fayetteville),NC,1021303.0,370839311003020,0.262,17814.0,0.7173,0.4008,0.0295,0.0,0.0,0.4498,0.0356
11469,Spring Hope,North Carolina,27882,-78.11872,35.94178,Raleigh-Durham (Fayetteville),NC,1021316.0,371270110001067,0.156,40095.0,0.3355,0.2566,0.3306,0.0888,0.0,0.7257,0.1779
11470,Tarboro,North Carolina,27886,-77.54056,35.905299,Raleigh-Durham (Fayetteville),NC,1021333.0,370650210003014,0.245,33597.0,0.2977,0.4351,0.2176,0.1374,0.0344,0.8067,0.2899
11471,Washington,North Carolina,27889,-77.03459,35.560439,Greenville-New Bern-Washington,NC,1021356.0,370139304002044,0.207,49402.0,0.3065,0.342,0.2284,0.2237,0.0497,0.7377,0.3352
11472,Weldon,North Carolina,27890,-77.60825,36.421387,Raleigh-Durham (Fayetteville),NC,1021362.0,370839301001036,0.262,30848.0,0.4765,0.302,0.1946,0.0973,0.0,0.6737,0.1429
11473,Williamston,North Carolina,27892,-77.08093,35.824061,Greenville-New Bern-Washington,NC,1021372.0,371179702002031,0.234,40315.0,0.2975,0.3785,0.2843,0.0975,0.0149,0.7554,0.1634
11474,Wilson,North Carolina,27893,-77.91989,35.715315,Raleigh-Durham (Fayetteville),NC,1021375.0,371950002001065,0.229,21207.0,0.6452,0.3933,0.1054,0.0,0.0,0.4103,0.0362
11475,Wilson,North Carolina,27896,-77.95167,35.768693,Raleigh-Durham (Fayetteville),NC,1021375.0,371950014002040,0.229,48244.0,0.2563,0.2959,0.3507,0.1068,0.028,0.7851,0.2164
11476,Elizabeth City,North Carolina,27909,-76.23692,36.293192,Norfolk-Portsmouth-Newport News,NC,1021091.0,371399603001001,0.229,22096.0,0.5872,0.5233,0.0484,0.0,0.0,0.5856,0.0734
11477,Ahoskie,North Carolina,27910,-76.98612,36.293352,Norfolk-Portsmouth-Newport News,NC,1020983.0,370919504021022,0.261,36426.0,0.317,0.438,0.2133,0.121,0.0,0.7819,0.1278
11478,Avon,North Carolina,27915,-75.50417,35.354252,Norfolk-Portsmouth-Newport News,NC,1020996.0,370559705021093,0.123,40770.0,0.226,0.3275,0.2341,0.2449,0.0,0.8348,0.2759
11479,Aydlett,North Carolina,27916,-75.89888,36.314447,Norfolk-Portsmouth-Newport News,NC,1020997.0,370531104011010,0.111,43414.0,0.2402,0.3695,0.3451,0.078,0.0354,0.7882,0.1453
11480,Barco,North Carolina,27917,-75.98097,36.388493,Norfolk-Portsmouth-Newport News,NC,1021001.0,370531103022012,0.111,51363.0,0.182,0.3527,0.3471,0.1482,0.0,0.7373,0.0637
11481,Buxton,North Carolina,27920,-75.55787,35.263128,Norfolk-Portsmouth-Newport News,NC,1021031.0,370559705022103,0.123,30883.0,0.3594,0.2562,0.3482,0.1032,0.0,0.8181,0.2378
11482,Camden,North Carolina,27921,-76.16595,36.344333,Norfolk-Portsmouth-Newport News,NC,1021033.0,370299501012073,0.097,84462.0,0.1394,0.176,0.355,0.3042,0.0254,0.8562,0.1509
11483,Columbia,North Carolina,27925,-76.22037,35.883885,Greenville-New Bern-Washington,NC,1021062.0,371779601003272,0.287,28148.0,0.4124,0.6412,0.0928,0.0557,0.0,0.6646,0.104
11484,Corolla,North Carolina,27927,-75.84497,36.435092,Norfolk-Portsmouth-Newport News,NC,1021068.0,370531101011069,0.111,89746.0,0.2011,0.038,0.5815,0.0924,0.125,0.9589,0.5543
11485,Creswell,North Carolina,27928,-76.4067,35.849234,Greenville-New Bern-Washington,NC,1021073.0,371879503001001,0.224,35020.0,0.3023,0.5145,0.2058,0.0514,0.0,0.7359,0.1166
11486,Currituck,North Carolina,27929,-75.97921,36.433902,Norfolk-Portsmouth-Newport News,NC,1021075.0,370531103012015,0.111,106146.0,0.0504,0.085,0.3536,0.4281,0.0829,0.8727,0.2507
11487,Edenton,North Carolina,27932,-76.62077,36.093252,Norfolk-Portsmouth-Newport News,NC,1021089.0,370419302005026,0.211,46507.0,0.3264,0.3333,0.2986,0.1146,0.0,0.7208,0.1472
11488,Gates,North Carolina,27937,-76.78039,36.501152,Norfolk-Portsmouth-Newport News,NC,1021119.0,370739703002007,0.175,25571.0,0.5237,0.2959,0.1834,0.1124,0.0,0.7379,0.1217
11489,Gatesville,North Carolina,27938,-76.75097,36.410008,Norfolk-Portsmouth-Newport News,NC,1021120.0,370739702003006,0.175,35345.0,0.4345,0.2204,0.3259,0.0863,0.0096,0.7439,0.1346
11490,Grandy,North Carolina,27939,-75.87361,36.239666,Norfolk-Portsmouth-Newport News,NC,1021126.0,370531104012024,0.111,35194.0,0.2825,0.4413,0.2683,0.0619,0.0,0.6676,0.0548
11491,Harbinger,North Carolina,27941,-75.81974,36.099065,Norfolk-Portsmouth-Newport News,NC,1021136.0,370531104021052,0.111,39881.0,0.27,0.3906,0.302,0.1057,0.0,0.7721,0.1489
11492,Hatteras,North Carolina,27943,-75.68792,35.218342,Norfolk-Portsmouth-Newport News,NC,1021140.0,370559705023028,0.123,44469.0,0.0993,0.5177,0.3156,0.0674,0.0,0.8394,0.2369
11493,Kill Devil Hills,North Carolina,27948,-75.67686,36.022242,Norfolk-Portsmouth-Newport News,NC,1021169.0,370559702004022,0.123,48744.0,0.1604,0.3519,0.3519,0.1359,0.0,0.9254,0.3142
11494,Knotts Island,North Carolina,27950,-75.9518,36.513626,Norfolk-Portsmouth-Newport News,NC,1021176.0,370531101021014,0.111,61279.0,0.1682,0.3138,0.4039,0.1351,0.048,0.7728,0.1503
11495,Manteo,North Carolina,27954,-75.67961,35.913938,Norfolk-Portsmouth-Newport News,NC,1021201.0,370559706013001,0.123,40930.0,0.333,0.3432,0.2668,0.0703,0.0143,0.8276,0.18
11496,Maple,North Carolina,27956,-76.03362,36.419422,Norfolk-Portsmouth-Newport News,NC,1021202.0,370531103021000,0.111,55923.0,0.0907,0.3381,0.4557,0.1155,0.0,0.7266,0.0706
11497,Moyock,North Carolina,27958,-76.13715,36.497406,Norfolk-Portsmouth-Newport News,NC,1021233.0,370531102002061,0.111,74209.0,0.1429,0.1924,0.4246,0.2317,0.0242,0.7813,0.1193
11498,Nags Head,North Carolina,27959,-75.61144,35.923805,Norfolk-Portsmouth-Newport News,NC,1021236.0,370559704002029,0.123,56820.0,0.2393,0.296,0.3558,0.1902,0.0,0.9466,0.3792
11499,Ocracoke,North Carolina,27960,-75.97255,35.113265,Greenville-New Bern-Washington,NC,1021250.0,370959201004065,0.219,40705.0,0.3,0.5714,0.2918,0.0,0.0,0.8389,0.2743
11500,Plymouth,North Carolina,27962,-76.73206,35.842107,Greenville-New Bern-Washington,NC,1021270.0,371879503002026,0.224,61338.0,0.2199,0.3163,0.3554,0.2199,0.0,0.71,0.1476
11501,Point Harbor,North Carolina,27964,-75.80319,36.093211,Norfolk-Portsmouth-Newport News,NC,1021271.0,370531104022002,0.111,54725.0,0.1567,0.3343,0.4605,0.0388,0.043,0.8045,0.0986
11502,Poplar Branch,North Carolina,27965,-75.87867,36.273428,Norfolk-Portsmouth-Newport News,NC,1021275.0,370531104011033,0.111,43414.0,0.2402,0.3695,0.3451,0.078,0.0354,0.7882,0.1453
11503,Sunbury,North Carolina,27979,-76.60411,36.440509,Norfolk-Portsmouth-Newport News,NC,1021325.0,370739701001030,0.175,53479.0,0.2812,0.2518,0.2763,0.2934,0.0171,0.7953,0.1591
11504,Tyner,North Carolina,27980,-76.62627,36.256548,Norfolk-Portsmouth-Newport News,NC,1021344.0,370419302001018,0.211,48877.0,0.3228,0.2407,0.2668,0.194,0.0354,0.7074,0.093
11505,Wanchese,North Carolina,27981,-75.63954,35.845046,Norfolk-Portsmouth-Newport News,NC,1021353.0,370559706021037,0.123,49244.0,0.2093,0.3748,0.2702,0.1924,0.017,0.8491,0.2129
11506,Windsor,North Carolina,27983,-76.9349,36.015391,Greenville-New Bern-Washington,NC,1021376.0,370159604002010,0.27,23808.0,0.5233,0.2905,0.2568,0.0,0.0,0.435,0.043
11507,Winton,North Carolina,27986,-76.92641,36.386605,Norfolk-Portsmouth-Newport News,NC,1021379.0,370919502003044,0.261,29098.0,0.4674,0.3478,0.1761,0.0957,0.0,0.6488,0.0907
11508,Albemarle,North Carolina,28001,-80.19879,35.351477,Charlotte,NC,1020984.0,371679312011035,0.154,31491.0,0.3814,0.3008,0.3432,0.0,0.0,0.746,0.1361
11509,Belmont,North Carolina,28012,-81.04028,35.2406,Charlotte,NC,1021009.0,370710324014036,0.199,32275.0,0.4134,0.2344,0.1179,0.2256,0.064,0.8461,0.2854
11510,Bessemer City,North Carolina,28016,-81.28723,35.292581,Charlotte,NC,1021011.0,370710308012024,0.199,33692.0,0.2442,0.4767,0.2122,0.1076,0.0,0.7823,0.1057
11511,Boiling Springs,North Carolina,28017,-81.65456,35.254223,Charlotte,NC,1021015.0,370459515011024,0.209,48626.0,0.0971,0.4221,0.4485,0.0382,0.0176,0.8444,0.3478
11512,Cherryville,North Carolina,28021,-81.39368,35.383935,Charlotte,NC,1021051.0,370710306022004,0.199,43256.0,0.3224,0.2877,0.3241,0.0849,0.0,0.6839,0.1132
11513,China Grove,North Carolina,28023,-80.59116,35.567189,Charlotte,NC,9051732.0,371590517003001,0.201,56560.0,0.3027,0.2337,0.3946,0.1533,0.0,0.7402,0.128
11514,Concord,North Carolina,28025,-80.56574,35.400407,Charlotte,NC,1021064.0,370250422001013,0.125,90321.0,0.0,0.2544,0.3565,0.2633,0.1257,0.928,0.4237
11515,Concord,North Carolina,28027,-80.63823,35.405636,Charlotte,NC,1021064.0,370250425031022,0.125,72023.0,0.0601,0.3677,0.2281,0.3062,0.0698,0.9343,0.3987
11516,Cornelius,North Carolina,28031,-80.8924,35.477583,Charlotte,NC,1021067.0,371190062043042,0.156,170572.0,0.0112,0.0761,0.1553,0.3827,0.3746,0.9666,0.6544
11517,Cramerton,North Carolina,28032,-81.07753,35.239702,Charlotte,NC,1021070.0,370710322003020,0.199,47256.0,0.2371,0.3283,0.3938,0.0676,0.0064,0.6398,0.1075
11518,Dallas,North Carolina,28034,-81.18303,35.333668,Charlotte,NC,1021076.0,370710303021032,0.199,40897.0,0.3038,0.3706,0.3065,0.064,0.0,0.688,0.0797
11519,Cornelius,North Carolina,28036,-80.82576,35.490772,Charlotte,NC,1021067.0,371190064041021,0.156,135216.0,0.125,0.2426,0.1515,0.3824,0.1941,0.9711,0.6909
11520,Denver,North Carolina,28037,-81.00412,35.501448,Charlotte,NC,1021080.0,371090711013007,0.15,26194.0,0.4992,0.1775,0.2109,0.2094,0.0,0.7749,0.1301
11521,Gastonia,North Carolina,28052,-81.2142,35.248787,Charlotte,NC,1021118.0,370710331003001,0.199,20326.0,0.6221,0.2725,0.1851,0.0,0.0488,0.5563,0.084
11522,Gastonia,North Carolina,28054,-81.15312,35.263287,Charlotte,NC,1021118.0,370710321002007,0.199,28511.0,0.4243,0.2258,0.335,0.0819,0.0,0.3693,0.0235
11523,Gastonia,North Carolina,28056,-81.12847,35.229565,Charlotte,NC,1021118.0,370710325061012,0.199,21034.0,0.5733,0.2918,0.2097,0.0,0.0,0.8106,0.1625
11524,Grover,North Carolina,28073,-81.47928,35.189591,Charlotte,NC,1021131.0,370459506024020,0.209,35526.0,0.3038,0.3863,0.3252,0.0366,0.0214,0.6529,0.0
11525,Harrisburg,North Carolina,28075,-80.6633,35.335294,Charlotte,NC,1021139.0,370250426041032,0.125,62840.0,0.1167,0.2755,0.4078,0.189,0.0487,0.8732,0.2471
11526,Cornelius,North Carolina,28078,-80.86362,35.409544,Charlotte,NC,1021067.0,371190062122015,0.156,68169.0,0.1843,0.3157,0.4361,0.1548,0.0147,0.9738,0.5654
11527,Indian Trail,North Carolina,28079,-80.62098,35.105208,Charlotte,NC,1021160.0,371790203051037,0.092,65253.0,0.0837,0.3397,0.3752,0.2015,0.0406,0.8161,0.232
11528,Kannapolis,North Carolina,28081,-80.64447,35.499521,Charlotte,NC,1021166.0,370250410002024,0.125,35697.0,0.2649,0.4846,0.3101,0.0226,0.0,0.5185,0.048
11529,Kannapolis,North Carolina,28083,-80.60293,35.492989,Charlotte,NC,1021166.0,370250407021021,0.125,21320.0,0.5429,0.5007,0.0902,0.0408,0.0,0.6592,0.0891
11530,Kings Mountain,North Carolina,28086,-81.3614,35.241188,Charlotte,NC,1021171.0,370459504003026,0.209,53020.0,0.2329,0.1888,0.3755,0.1827,0.0201,0.829,0.2386
11531,Lattimore,North Carolina,28089,-81.66601,35.318573,Charlotte,NC,1021182.0,370459514003022,0.209,51009.0,0.125,0.3673,0.3865,0.1212,0.0,0.7396,0.1433
