name,city,state,state_url,school_name,player_url
"Jake Bornheimer","New Brunswick","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","St. Peter the Apostle","http://www.basketball-reference.com/players/b/bornhja01.html"
"Ira Bowman","West Orange","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Seton Hall Preparatory School","http://www.basketball-reference.com/players/b/bowmair01.html"
"Alex Bradley","Long Branch","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Long Branch","http://www.basketball-reference.com/players/b/bradlal02.html"
"Marques Bragg","East Orange","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Clifford J. Scott","http://www.basketball-reference.com/players/b/braggma01.html"
"Gary Brokaw","New Brunswick","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","New Brunswick","http://www.basketball-reference.com/players/b/brokaga01.html"
"Mike Brown","East Orange","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Clifford J. Scott","http://www.basketball-reference.com/players/b/brownmi01.html"
"Mark Bryant","Maplewood","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Columbia","http://www.basketball-reference.com/players/b/bryanma01.html"
"Dave Budd","Woodbury","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Woodbury","http://www.basketball-reference.com/players/b/buddda01.html"
"Andrew Bynum","Metuchen","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Saint Joseph","http://www.basketball-reference.com/players/b/bynuman01.html"
"Gerry Calabrese","Cliffside Park","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Cliffside Park","http://www.basketball-reference.com/players/c/calabge01.html"
"Tony Campbell","Teaneck","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Teaneck","http://www.basketball-reference.com/players/c/campbto01.html"
"John Celestand","Piscataway","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Piscataway","http://www.basketball-reference.com/players/c/celesjo01.html"
"Earl Clark","Rahway","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Rahway","http://www.basketball-reference.com/players/c/clarkea01.html"
"Hollis Copeland","Trenton","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Ewing","http://www.basketball-reference.com/players/c/copelho01.html"
"Joe Crispin","Pitman","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Pitman","http://www.basketball-reference.com/players/c/crispjo01.html"
"John Crotty","Lincroft","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Christian Brothers Academy","http://www.basketball-reference.com/players/c/crottjo01.html"
"Samuel Dalembert","Elizabeth","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Saint Patrick","http://www.basketball-reference.com/players/d/dalemsa01.html"
"Warren Davis","Atlantic City","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Atlantic City","http://www.basketball-reference.com/players/d/daviswa02.html"
"Terry Dehere","Jersey City","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Saint Anthony's","http://www.basketball-reference.com/players/d/deherte01.html"
"George Dempsey","Merchantville","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Merchantville","http://www.basketball-reference.com/players/d/dempsge01.html"
"Luol Deng","Blairstown","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Blair Academy","http://www.basketball-reference.com/players/d/denglu01.html"
"Corky Devlin","Newark","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Central","http://www.basketball-reference.com/players/d/devlico01.html"
"Harry Donovan","Union Hill","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Union Hill","http://www.basketball-reference.com/players/d/donovha01.html"
"Tyler Ennis","Newark","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Saint Benedict's Preparatory School","http://www.basketball-reference.com/players/e/ennisty01.html"
"Kenneth Faried","Newark","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Technology","http://www.basketball-reference.com/players/f/farieke01.html"
"Hank Finkel","Union City","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Holy Family","http://www.basketball-reference.com/players/f/finkeha01.html"
"Chris Ford","Absecon","New Jersey","http://www.basketball-reference.com/friv/high_schools.cgi?state=NJ","Holy Spirit","http://www.basketball-reference.com/players/f/fordch01.html"
